2021-07-13 15:28:02,417 | train | INFO | Config : {'random_seed': 42}
2021-08-04 14:52:35,840 | train | INFO | ref: ['With the latest music produced by trendy singer-songwriter Colde himself, the music video at Shinsegae Duty Free is expected to be more complete.']
2021-08-04 14:52:35,840 | train | INFO | hyp: ['With the music produced by the trendy singer-songwriter Colde on the other hand, the new world-free music video will be more complete.']
2021-08-04 14:53:22,820 | train | INFO | ref: ['As one of the highest in Daejeon Metropolitan City, it is a famous mountain that embroiders the southeastern part of Dong-gu being ranked alongside those famous mountains in the neighboring areas such as Seodaesan Mountain (904m), the highest peak in Chungnam, and Daeseongsan Mountain (705m), the highest peak in Okcheon.']
2021-08-04 14:53:22,822 | train | INFO | hyp: ['As the highest in Daeyeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-']
2021-08-04 14:53:30,190 | train | INFO | ref: ['Kim Soo-mi said, "For the first time, Chef Michael\'s food was the most delicious among the guests."']
2021-08-04 14:53:30,191 | train | INFO | hyp: ['Kim Sumimi said, "For the first time, Michael Chef\'s food was the most delicious among the guests."']
2021-08-04 14:53:40,190 | train | INFO | ref: ['From the group room to the couple room, you can choose your room according to the number of people, and you can enjoy a pleasant barbecue at a separate barbecue place for each room.']
2021-08-04 14:53:40,191 | train | INFO | hyp: ['From the group room to the couple room, you can choose the room to suit the staff, and you can enjoy a pleasant barbecue with a separate barbecue for each room.']
2021-08-04 14:53:46,713 | train | INFO | ref: ['Nighttime, which runs from 7 p.m., is open to adults, allowing them to enjoy a romantic atmosphere among lovers.']
2021-08-04 14:53:46,714 | train | INFO | hyp: ['Nighttime, which runs from 7 p.m., allows adults to enjoy a romantic atmosphere among the lovers.']
2021-08-04 14:53:52,781 | train | INFO | ref: ['There is also a place where you can rest while you drink tea and coffee that is indispensable in the salon culture.']
2021-08-04 14:53:52,781 | train | INFO | hyp: ['There is also a place where you can rest if you drink tea and coffee that you can miss in the salon culture.']
2021-08-04 14:54:09,627 | train | INFO | ref: ["Jirye Artists' Colony is a village built when Imha Dam in Andong was constructed."]
2021-08-04 14:54:09,628 | train | INFO | hyp: ['Gyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeyeye.']
2021-08-04 14:54:53,055 | train | INFO | ref: ['Thanks to such efforts, the number of paid experience attendances for 10 days from the opening on the 19th until the 28th was 37,899, and the total number of visitors was 1,810,753, of which 21.4% were foreigners with 387,501.']
2021-08-04 14:54:53,055 | train | INFO | hyp: ['Thanks to this effort, the number of paid-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-up-']
2021-08-04 14:54:58,635 | train | INFO | ref: ['In the midst of the empty winter, no haven for birds can be found.']
2021-08-04 14:54:58,637 | train | INFO | hyp: ['In the midst of the empty winters, no reservoir for birds can be found.']
2021-08-04 14:55:42,372 | train | INFO | ref: ["In order to drive out this snake, a pig-shaped pagoda, a foundation stone in the shape of a wild boar, was built on the grounds of Daesansa Temple in Woleunsan Mountain to attract visitors' attention."]
2021-08-04 14:55:42,374 | train | INFO | hyp: ['In order to drive out this snake, the Dasansa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa-sa.']
2021-08-04 14:56:09,071 | train | INFO | loss: 1.57426894
2021-08-04 14:56:28,061 | train | INFO | loss: 2.01715374
2021-08-04 14:56:48,002 | train | INFO | loss: 1.09177613
2021-08-04 14:57:06,960 | train | INFO | loss: 2.68392181
2021-08-04 14:57:25,038 | train | INFO | loss: 3.12327409
2021-08-04 14:57:42,200 | train | INFO | loss: 1.38523066
2021-08-04 14:57:57,871 | train | INFO | loss: 0.96798944
2021-08-04 14:58:18,820 | train | INFO | loss: 1.94639277
2021-08-04 14:58:37,536 | train | INFO | loss: 1.78413141
2021-08-04 14:58:57,101 | train | INFO | loss: 1.21845591
2021-08-04 14:59:10,236 | train | INFO | loss: 0.95473951
2021-08-04 14:59:29,055 | train | INFO | loss: 1.71082628
2021-08-04 14:59:46,285 | train | INFO | loss: 0.64840204
2021-08-04 14:59:59,520 | train | INFO | loss: 0.55683696
2021-08-04 15:00:19,597 | train | INFO | loss: 1.70236254
2021-08-04 15:00:37,838 | train | INFO | loss: 0.99198544
2021-08-04 15:00:54,092 | train | INFO | loss: 1.09173119
2021-08-04 15:01:08,602 | train | INFO | loss: 0.70605695
2021-08-04 15:01:25,894 | train | INFO | loss: 1.60182846
2021-08-04 15:01:40,815 | train | INFO | loss: 1.11602426
2021-08-04 15:01:51,910 | train | INFO | loss: 0.69743097
2021-08-04 15:02:01,767 | train | INFO | loss: 0.49896565
2021-08-04 15:02:18,983 | train | INFO | loss: 0.62329489
2021-08-04 15:02:40,031 | train | INFO | loss: 1.45456755
2021-08-04 15:02:49,469 | train | INFO | loss: 0.15520521
2021-08-04 15:02:58,107 | train | INFO | ref: ['Facilities that can be reserved for each resort can be found in Sumnadeuri (Forest Outing), and reservations can be made on a first-come, first-served basis.']
2021-08-04 15:02:58,107 | train | INFO | hyp: ["Facilities that can be reserved for each resort can be found in 'Forest Naddle' and can be booked immediately."]
2021-08-04 15:03:43,132 | train | INFO | ref: ['In particular, Da-young, who proposed an activity, made everyone laugh by making a long face and saying, "Who said we should ride this?" and is drawing attention to the hardcore Goseong travel that made the two soul-blowing.']
2021-08-04 15:03:43,134 | train | INFO | hyp: ['In particular, Da-young, who proposed an activity, said, "Who said we should ride this?" and said, "Who should drive this?" and said, "Who should drive this?" and said, "Who should drive this?" and said, "Who should drive this?" and said, "Who should drive this?" and said, "Who should drive this?" and said, "Who should drive this?" and said, "Who should drive this?" and said, "Who should drive this?" and said, "Who should drive this?" and said, "Who should drive this?" and said, "Who should drive this?" and said, "Who should drive this?" and said, "Who should drive this?" and said, "Who should drive this?" and said, "Who should drive this?" and said, "Who should drive this?" and said,']
2021-08-04 15:03:52,434 | train | INFO | ref: ['Jeju Tourism Organization said, "We will try to present the unique beauty of Jeju City\'s night to more people by developing various and new night tour contents."']
2021-08-04 15:03:52,434 | train | INFO | hyp: ['Jeju Tourism Agency said, "We will try to present the various attractions of Jeju City\'s night to more people by developing various and new night tourism contents."']
2021-08-04 15:03:57,803 | train | INFO | ref: ['Some prizes are awarded based on the size, weight, and the number of fish you caught.']
2021-08-04 15:03:57,803 | train | INFO | hyp: ['Prizes are awarded based on the size, weight, and the number of fish.']
2021-08-04 15:04:03,193 | train | INFO | ref: ['It opened in April 1990 and was renamed as the Busan Metropolitan Joongang Library in January 1995.']
2021-08-04 15:04:03,193 | train | INFO | hyp: ['It opened in April 1990 and was renamed as the Busan Metropolitan Library in January 1995.']
2021-08-04 15:04:14,333 | train | INFO | ref: ['It offers a variety of menus, including aged fish sashimi, spotty belly greenling set, sashimi set, stewed fish, sashimi rice bowl, Korean set menu with grilled fish, cod soup, and flounder soup with mugwort.']
2021-08-04 15:04:14,334 | train | INFO | hyp: ['It offers a variety of menus, including sandwiches, sandwiches, sandwiches, sandwiches, sandwiches, sandwiches, sandwiches, sandwiches, sandwiches and sandwiches.']
2021-08-04 15:04:22,021 | train | INFO | ref: ['He was a heroic king who revived the declining Baekje by devising a wealthy strong soldier that matches his name.']
2021-08-04 15:04:22,022 | train | INFO | hyp: ['He was a heroic king who revived the declining Baekje by designing a foreign force that matches his name.']
2021-08-04 15:04:29,805 | train | INFO | ref: ['The hotel offers a cold pack to keep your drinks cool, while the city of Ulsan also supports a set of first-aid travel medicine.']
2021-08-04 15:04:29,805 | train | INFO | hyp: ['The hotel offers a cold pack to keep your drinks cool, while the city of Ulsan supports a set of emergency medicines for travel.']
2021-08-04 15:04:41,538 | train | INFO | ref: ['In addition, to develop a desirable forest tourism business model, it is developing and operating a variety of forest tour programs not only with the KORAIL Tourism Development, but also with Tour Dure and the local residents.']
2021-08-04 15:04:41,539 | train | INFO | hyp: ['In addition, to develop a desirable forest tourism business model, it is developing and operating various forest tour programs together with the development of Korean tourism, as well as the tourists and local residents of Dure.']
2021-08-04 15:04:52,385 | train | INFO | ref: ['Citizens can experience the culture of dogs by participating in various events such as discus throwing, face painting, painting puppies, making fans and survival OX quizzes.']
2021-08-04 15:04:52,385 | train | INFO | hyp: ['Citizens can experience the culture of dogs by participating in various events such as throwing, face painting, painting dogs, making gifts, and survival OX quizzes.']
2021-08-04 15:04:59,807 | train | INFO | ref: ['Jeonju City prepares a rich traditional culture program centered on Jeonju Hanok Village during the Lunar New Year holidays.']
2021-08-04 15:04:59,807 | train | INFO | hyp: ['Yongju City prepares a rich traditional culture program centered on Yongju Hanok Village during the Lunar Holidays.']
2021-08-04 15:05:09,741 | train | INFO | ref: ['It is said that Byeongpungbawi Rock is so beautiful that Sinseon (Taoist hermit with miraculous powers) came down to live here and he or she gave the name of Byeongpungdo.']
2021-08-04 15:05:09,741 | train | INFO | hyp: ['It is said that the fresco is so beautiful that the grounds of the grounds have come down to live here, and that fresco has been called the grounds of grounds.']
2021-08-04 15:05:15,037 | train | INFO | ref: ['This is not the first word he made, but it has been explosively popular since last summer.']
2021-08-04 15:05:15,037 | train | INFO | hyp: ['This is not the first word he made, but it has been explosively popular since last summer.']
2021-08-04 15:05:19,373 | train | INFO | ref: ['It is not to just imitate anyone, but to imitate those who are good.']
2021-08-04 15:05:19,373 | train | INFO | hyp: ['It is not to imitate anyone, but to imitate those who are good.']
2021-08-04 15:05:24,061 | train | INFO | ref: ['It is a landscape of Macau 300 years ago that I imagine.']
2021-08-04 15:05:24,063 | train | INFO | hyp: ['It is a landscape of Macau 300 years ago that I imagine.']
2021-08-04 15:05:36,071 | train | INFO | ref: ['However, as the powers reacted coldly whereas the media around the world were cooperative, the resentful patriot lamented day after day and died after failing to overcome his righteous indignation.']
2021-08-04 15:05:36,072 | train | INFO | hyp: ['However, as the powers reacted coldly because they were cooperative, the enthusiastic of this day-to-day seduced and failing to overcome his righteous responsibility.']
2021-08-04 15:05:47,795 | train | INFO | ref: ['Hide & Seek, located next to Gyeongbokgung Palace, is located in the center of Seoul, and is ideally located to visit Gyeongbokgung Palace and other major tourist spots on foot.']
2021-08-04 15:05:47,796 | train | INFO | hyp: ['Hide & Seek, located next to Gyeongbok Palace, is located in the center of Seoul, and is ideally located to visit Gyeongbok Palace and other major tourist spots on foot.']
2021-08-04 15:05:58,010 | train | INFO | ref: ['If you order the noodles with a side of grilled ribs, you can select between noodles in broth and spicy noodles and you can eat noodles with charcoal-grilled ribs. There is also a common noodle menu that ribs are not provided.']
2021-08-04 15:05:58,011 | train | INFO | hyp: ['There is also a common menu where meat is not provided, and there is also a common menu where meat is not provided.']
2021-08-04 15:06:06,684 | train | INFO | ref: ["It is becoming the center of the development of local culture through various knowledge transfer programs as well as the library's intrinsic service that provides various information quickly."]
2021-08-04 15:06:06,685 | train | INFO | hyp: ["It is becoming the center of the development of local culture through various knowledge transfer programs as well as the library's original service that provides various information quickly."]
2021-08-04 15:06:17,971 | train | INFO | ref: ['In addition, three of the top five items were rice cake desserts, with the top five items, such as the jondeukchaltteong Roll and the Real saengchoko chaltteoke, respectively ranked third and fourth place.']
2021-08-04 15:06:17,971 | train | INFO | hyp: ['In addition, three of the top five items were cake desserts, such as Jungchal Roll and Real-Jin-choko Chalk, respectively ranked third and fourth place.']
2021-08-04 15:06:41,265 | train | INFO | ref: ['The Sejong-si City Urban Regeneration Support Center operates three tour courses that follow the old traces of Jochiwon.']
2021-08-04 15:06:41,266 | train | INFO | hyp: ['The Seong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong-myeong.']
2021-08-04 15:06:55,348 | train | INFO | ref: ['On the other hand, the number of Chinese tourists in Korea decreased from 6.13 million in 2014 to 4.17 million in 2017 and 4.79 million in 2018.It has barely recovered 6 million people to 6.02 million in 2019.']
2021-08-04 15:06:55,349 | train | INFO | hyp: ['On the other hand, the number of Chinese tourists in the country decreased from 6.13 million in 2014 to 4.17 million in 2017 and 4.79 million in 2018.The number of Chinese tourists in the country decreased from 6.13 million in 2014 and 6.62 million in 2019.']
2021-08-04 15:07:10,174 | train | INFO | ref: ["Located in Bojeong-dong, Giheung-gu, Yongin-si, Gyeonggi-do, Bojeong-dong Cafe Street (or 'Jukjeon Cafe Street') is gaining popularity as beautiful cafes are formed along the alleys of a square-shaped residential area."]
2021-08-04 15:07:10,175 | train | INFO | hyp: ["Located in Bojeong-dong, Bojeong-dong, Bojeong-dong Cafe Street (or 'Murjeong Cafe Street') is becoming popular as beautiful cafes are formed along the grounds of a square-shaped residential area."]
2021-08-04 15:07:15,048 | train | INFO | ref: ['After a long drive away from Seoul, I could arrive at the Iron Museum.']
2021-08-04 15:07:15,048 | train | INFO | hyp: ['After a long drive away from Seoul, I could arrive at the Iron Museum.']
2021-08-04 15:07:25,508 | train | INFO | ref: ['Kim, who collecting and enjoying LPs as a hobby, became "business" and in these days, it will be a life that has succeeded in "FAJATS."']
2021-08-04 15:07:25,508 | train | INFO | hyp: ['Kim, who collecting and enjoying LPs as a hobby, became "business" and in these days, it will be a life that has succeeded in "grateful consensus."']
2021-08-04 15:07:34,367 | train | INFO | ref: ['The Dalseong-gun office in Daegu announced on the 20th that it had finished the 2nd Dalseong Multi-child Family Happiness Festival in a great success.']
2021-08-04 15:07:34,367 | train | INFO | hyp: ['The Dalseong-gu group announced on the 20th that it had finished the 2nd Dalseong Multi-Round Family Happiness Festival.']
2021-08-04 15:07:42,564 | train | INFO | ref: ["For more information on Seongbuk-gu's child-friendly policies, contact the Seongbuk-gu Office's education support officer."]
2021-08-04 15:07:42,565 | train | INFO | hyp: ["For more information on the Seongbok-gu's child-friendly policy, contact the Seongbok-gu Office's education support officer."]
2021-08-04 15:07:50,369 | train | INFO | ref: ['The Busan Metropolitan Government and the Busan Tourism Organization are planning to attract tourists from the Seoul metropolitan area for the summer vacation season.']
2021-08-04 15:07:50,369 | train | INFO | hyp: ['The Busan City and the Busan Tourism Agency are starting to attract tourists from the metropolitan area for the summer vacation railroad.']
2021-08-04 15:07:59,753 | train | INFO | ref: ['Namiseom Island, the "Snowman Heaven," presents unforgettable memories with its unique winter romance to mark the New Year of the Rat.']
2021-08-04 15:07:59,753 | train | INFO | hyp: ['The "Snowman Heavenly Island" presents unforgettable memories with a unique winter romance to celebrate the New Year of the Righteous.']
2021-08-04 15:08:12,341 | train | INFO | ref: ['The panoramic view of Busan, the fresh seafood of Jagalchi Market, and the leisurely stroll through the 40 stairs and the bookstore alley in Bosu-dong will remain as memories of a happy trip.']
2021-08-04 15:08:12,342 | train | INFO | hyp: ['The view of Busan, the righteous seafood of Jagalchi Market, and the leisurely walk through the 40 stairs and Boju-dong Bookstore Street will remain as memories of a happy trip.']
2021-08-04 15:08:22,306 | train | INFO | ref: ['Since you have to avoid spicy, irritating, or diarrhea-causing foods and you should prepare an insulated lunch box because eating cold foods can make your stomach upset.']
2021-08-04 15:08:22,307 | train | INFO | hyp: ['Since you avoid foods that can cause diarrhea, irritating, or irritating, and because cold foods are healthy, you should prepare a food container that is good.']
2021-08-04 15:08:29,121 | train | INFO | ref: ['When you arrive at the observatory, you will begin to learn about the structure and principles of the astronomical telescope.']
2021-08-04 15:08:29,121 | train | INFO | hyp: ['When you arrive at the observatory, you will begin to learn about the structure and principles of the astronomical telescope.']
2021-08-04 15:08:34,330 | train | INFO | ref: ['They even boiled grape juice in a lead container or put lead directly.']
2021-08-04 15:08:34,330 | train | INFO | hyp: ['They even boiled grape juice in a lead container or put lead directly.']
2021-08-04 15:08:47,662 | train | INFO | ref: ['Since the people of Hauido Island have lived with farming as their main business since ancient times, land has been a source of life and pride for them, but the people of Hauido have a 300 year history of blood and tears on this land.']
2021-08-04 15:08:47,663 | train | INFO | hyp: ['Since the people of Haido have lived as the main business of farming since ancient times, land has been a source of life and pride for them, but the people of Haido have a 300 year history of blood and tears on this land.']
2021-08-04 15:08:59,874 | train | INFO | ref: ['Nongyo consists of Yongsinje, rice planting, Gunjaengee, Ttukmaegi, Asimaegi, Shilcham, and Munmul. Choe Gwang-sun and Choe Yang-seop are functional holders.']
2021-08-04 15:08:59,874 | train | INFO | hyp: ['Zongju consists of Soleinseng, Gongje, Gongje, Dungmeeng, Dungmeeng, Asimegi, Shilju, and Dungmeeng, and is functional observatory.']
2021-08-04 15:09:07,197 | train | INFO | ref: ['Sehwa 3-ri, Pyoseon-myeon, a small and cozy village where most of the residents grow tangerine farming is called a herb village.']
2021-08-04 15:09:07,197 | train | INFO | hyp: ['Sewa-3, a small and gentle village where most of the residents grow tangerine farming is called a herb village.']
2021-08-04 15:09:23,229 | train | INFO | ref: ['Gyeongsangnam-do announced on the 8th that it will receive nominations for the Gyeongsangnam-do Culture Award from the 9th to the 18th of next month, targeting those who have contributed to the promotion of local culture and art and the succession and development of traditional culture.']
2021-08-04 15:09:23,229 | train | INFO | hyp: ['Gyeongsangdo announced on the 8th that it will receive the candidates for the Gyeongsangdo Culture Prizes from the 9th to the 18th of next month, targeting those who have contributed to the development of local culture and art and succession and development of traditional culture.']
2021-08-04 15:10:08,967 | train | INFO | ref: ['Doryeongseodang offers special memories for children to become one with nature by gardening, threshing rice, digging potatoes, and observing seasonal constellations, as well as various personality etiquette programs such as writing, etiquette, tea ceremony, Chinese language education, and calligraphy writing.']
2021-08-04 15:10:08,968 | train | INFO | hyp: ['Doryeongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongseongse']
2021-08-04 15:10:20,177 | train | INFO | ref: ['In addition, you can enjoy Korean dishes that it shows off the taste, and there are Korean-style rooms with traditional style and grace of Korea, and there are natural mineral water provided at all rooms.']
2021-08-04 15:10:20,177 | train | INFO | hyp: ['In addition, you can enjoy Korean dishesions that are proud of your taste, and there are Korean-style rooms with Korean-style beauty, and there are natural water supply at all rooms.']
2021-08-04 15:10:29,025 | train | INFO | ref: ['With the latest music produced by trendy singer-songwriter Colde himself, the music video at Shinsegae Duty Free is expected to be more complete.']
2021-08-04 15:10:29,025 | train | INFO | hyp: ['With the latest music produced by trendy singer-songwriter Colde, the music video of the New World Free Shop is expected to be more complete.']
2021-08-04 15:10:58,302 | train | INFO | ref: ['As one of the highest in Daejeon Metropolitan City, it is a famous mountain that embroiders the southeastern part of Dong-gu being ranked alongside those famous mountains in the neighboring areas such as Seodaesan Mountain (904m), the highest peak in Chungnam, and Daeseongsan Mountain (705m), the highest peak in Okcheon.']
2021-08-04 15:10:58,303 | train | INFO | hyp: ['As the highest in Daejeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon-myeon.']
2021-08-04 15:11:05,242 | train | INFO | ref: ['Kim Soo-mi said, "For the first time, Chef Michael\'s food was the most delicious among the guests."']
2021-08-04 15:11:05,242 | train | INFO | hyp: ['Kim Soo-mi said, "For the first time, Chef Michael\'s food was the most delicious among the guests."']
2021-08-04 15:11:15,892 | train | INFO | ref: ['From the group room to the couple room, you can choose your room according to the number of people, and you can enjoy a pleasant barbecue at a separate barbecue place for each room.']
2021-08-04 15:11:15,894 | train | INFO | hyp: ['From the group room to the couple room, you can choose your room according to the number of people, and you can enjoy a pleasant barbecue with a separate barbecue place for each room.']
2021-08-04 15:11:23,567 | train | INFO | ref: ['Nighttime, which runs from 7 p.m., is open to adults, allowing them to enjoy a romantic atmosphere among lovers.']
2021-08-04 15:11:23,567 | train | INFO | hyp: ['Nighttime, which runs from 7 p.m., is open to adults to enjoy a romantic atmosphere among lovers.']
2021-08-04 15:11:29,403 | train | INFO | ref: ['There is also a place where you can rest while you drink tea and coffee that is indispensable in the salon culture.']
2021-08-04 15:11:29,405 | train | INFO | hyp: ['There is also a place where you can rest while you drink tea and coffee in the salon culture.']
2021-08-04 15:11:36,092 | train | INFO | ref: ["Jirye Artists' Colony is a village built when Imha Dam in Andong was constructed."]
2021-08-04 15:11:36,092 | train | INFO | hyp: ["Jirye Artists' Village is a village built when Imha Dam in Andong was constructed."]
2021-08-04 15:11:49,596 | train | INFO | ref: ['Thanks to such efforts, the number of paid experience attendances for 10 days from the opening on the 19th until the 28th was 37,899, and the total number of visitors was 1,810,753, of which 21.4% were foreigners with 387,501.']
2021-08-04 15:11:49,596 | train | INFO | hyp: ['Thanks to such efforts, the number of paid experience participants for 10 days from the opening on the 19th to the 28th was 37.899, and the total number of visitors was 181.753, of which 21.4% were foreigners and 38.501.']
2021-08-04 15:11:55,149 | train | INFO | ref: ['In the midst of the empty winter, no haven for birds can be found.']
2021-08-04 15:11:55,150 | train | INFO | hyp: ['In the midst of the empty winter, no seafood for birds can be found.']
2021-08-04 15:12:07,537 | train | INFO | ref: ["In order to drive out this snake, a pig-shaped pagoda, a foundation stone in the shape of a wild boar, was built on the grounds of Daesansa Temple in Woleunsan Mountain to attract visitors' attention."]
2021-08-04 15:12:07,538 | train | INFO | hyp: ["In order to drive out this snake, a bird-shaped grounds were constructed in the shape of pigs in Daesansa Mountain to attract visitors' attention."]
2021-08-04 15:12:38,443 | train | INFO | loss: 0.58395696
2021-08-04 15:13:06,687 | train | INFO | loss: 0.93738902
2021-08-04 15:13:25,955 | train | INFO | loss: 0.78252006
2021-08-04 15:13:41,508 | train | INFO | loss: 0.75261408
2021-08-04 15:13:59,688 | train | INFO | loss: 1.19027686
2021-08-04 15:14:17,966 | train | INFO | loss: 2.01696444
2021-08-04 15:14:36,282 | train | INFO | loss: 0.80193627
2021-08-04 15:14:51,828 | train | INFO | loss: 1.32850766
2021-08-04 15:15:09,419 | train | INFO | loss: 0.44878814
2021-08-04 15:15:28,081 | train | INFO | loss: 0.74404287
2021-08-04 15:15:42,780 | train | INFO | loss: 0.17506948
2021-08-04 15:15:59,625 | train | INFO | loss: 1.41267943
2021-08-04 15:16:13,837 | train | INFO | loss: 0.13598830
2021-08-04 15:16:25,868 | train | INFO | loss: 0.06104567
2021-08-04 15:16:44,225 | train | INFO | loss: 0.81837004
2021-08-04 15:17:06,066 | train | INFO | loss: 1.51971304
2021-08-04 15:17:21,485 | train | INFO | loss: 0.14891346
2021-08-04 15:17:39,322 | train | INFO | loss: 0.77255058
2021-08-04 15:17:56,119 | train | INFO | loss: 0.88753688
2021-08-04 15:18:12,168 | train | INFO | loss: 0.87553865
2021-08-04 15:18:27,254 | train | INFO | loss: 1.06899381
2021-08-04 15:18:45,322 | train | INFO | loss: 0.59101230
2021-08-04 15:19:01,696 | train | INFO | loss: 1.98056293
2021-08-04 15:19:18,381 | train | INFO | loss: 0.76448572
2021-08-04 15:19:31,670 | train | INFO | loss: 0.30589661
2021-08-04 15:19:40,286 | train | INFO | ref: ['Facilities that can be reserved for each resort can be found in Sumnadeuri (Forest Outing), and reservations can be made on a first-come, first-served basis.']
2021-08-04 15:19:40,286 | train | INFO | hyp: ['Facilities that can be reserved for each resort can be found in Forest Nadole, and reservations can be made on a first-served basis.']
2021-08-04 15:19:55,273 | train | INFO | ref: ['In particular, Da-young, who proposed an activity, made everyone laugh by making a long face and saying, "Who said we should ride this?" and is drawing attention to the hardcore Goseong travel that made the two soul-blowing.']
2021-08-04 15:19:55,273 | train | INFO | hyp: ['In particular, Da-young, who proposed an activity, made everyone excited by making a look like "Who said we should ride this?" and is raising curiosity to the Hardcore Goseon travel that made the two soul-shaped.']
2021-08-04 15:20:05,045 | train | INFO | ref: ['Jeju Tourism Organization said, "We will try to present the unique beauty of Jeju City\'s night to more people by developing various and new night tour contents."']
2021-08-04 15:20:05,046 | train | INFO | hyp: ['Jeju Tourism Organization said, "We will try to present the unique beauty of Jeju City\'s night to more people by developing various and new night tour contents."']
2021-08-04 15:20:10,621 | train | INFO | ref: ['Some prizes are awarded based on the size, weight, and the number of fish you caught.']
2021-08-04 15:20:10,621 | train | INFO | hyp: ['Prizes are awarded based on the size, weight, and the number of fish.']
2021-08-04 15:20:16,246 | train | INFO | ref: ['It opened in April 1990 and was renamed as the Busan Metropolitan Joongang Library in January 1995.']
2021-08-04 15:20:16,247 | train | INFO | hyp: ['It opened in April 1990 and was renamed as the Busan Metropolitan Library in January 1995.']
2021-08-04 15:20:28,721 | train | INFO | ref: ['It offers a variety of menus, including aged fish sashimi, spotty belly greenling set, sashimi set, stewed fish, sashimi rice bowl, Korean set menu with grilled fish, cod soup, and flounder soup with mugwort.']
2021-08-04 15:20:28,722 | train | INFO | hyp: ['It offers a variety of menus such as sandwiches, sandwiches, sandwiches, sandwiches, sandwiches, sandwiches, sandwiches, sandwiches, sandwiches, sandwiches and sandwiches.']
2021-08-04 15:20:36,687 | train | INFO | ref: ['He was a heroic king who revived the declining Baekje by devising a wealthy strong soldier that matches his name.']
2021-08-04 15:20:36,688 | train | INFO | hyp: ['He was a heroic king who revived the declining Baekje by conceiving a non-governmental force that matches his name.']
2021-08-04 15:20:44,757 | train | INFO | ref: ['The hotel offers a cold pack to keep your drinks cool, while the city of Ulsan also supports a set of first-aid travel medicine.']
2021-08-04 15:20:44,757 | train | INFO | hyp: ['The hotel offers a cold pack to keep your drinks cool, while the city of Ulsan supports a set of emergency medicines for travel.']
2021-08-04 15:20:57,175 | train | INFO | ref: ['In addition, to develop a desirable forest tourism business model, it is developing and operating a variety of forest tour programs not only with the KORAIL Tourism Development, but also with Tour Dure and the local residents.']
2021-08-04 15:20:57,176 | train | INFO | hyp: ['In addition, to develop a desirable forest tourism business model, it is developing and operating various forest tour programs not only with the development of Korail Tourism, but also with the tour Dure and the local residents.']
2021-08-04 15:21:07,624 | train | INFO | ref: ['Citizens can experience the culture of dogs by participating in various events such as discus throwing, face painting, painting puppies, making fans and survival OX quizzes.']
2021-08-04 15:21:07,625 | train | INFO | hyp: ['Citizens can experience the culture of dogs by participating in various events such as throwing, face painting, painting dogs, making debts, and survival OX quizzes.']
2021-08-04 15:21:14,828 | train | INFO | ref: ['Jeonju City prepares a rich traditional culture program centered on Jeonju Hanok Village during the Lunar New Year holidays.']
2021-08-04 15:21:14,829 | train | INFO | hyp: ['Jeonju City prepares a rich traditional culture program centered on Jeonju Hanok Village during the Seoul Year holidays.']
